time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,1.489332547557291,-0.12787407509795148,17.77325777808724,0.06254806314182737,6.059160542250842,0.0,2.132233476933555,0.18674628301504181,4.670960356322491,0.04364724245743121,-0.18451796474675602,0.0,409.44339492081855,409.20876834125573,410.96740224496176,407.920391350509
2.880000000000002,1.6214782868942437,-0.11550336657808785,18.054337526263637,0.06482831944854439,6.048838540546559,0.0,2.2734917950181606,0.22580502701845032,4.697827981858212,0.02325676579443938,-0.15456826401039658,0.0,441.99528625547043,444.4276839822699,443.6796610892706,442.0028248348575
2.940000000000002,1.7630554140187915,-0.10054321685874516,18.34020953535428,0.06648782725182745,6.039513308620711,0.0,2.446507790244656,0.2729645271507239,4.830198405584285,0.03526004627055734,-0.15717965398917763,0.0,477.1099702258435,476.8894812911087,477.0185762949562,477.93455608103244
3.000000000000002,1.9137028226113262,-0.0831191916189548,18.627982972934255,0.06867189838341847,6.031184840131839,0.0,2.5757265334424986,0.30799857235197553,4.762177896000815,0.038590509036516396,-0.11613534069559903,0.0,412.8118832422327,416.3976751811404,414.1451308441344,414.438721437191
3.0600000000000023,2.0726937802652343,-0.06343267124152006,18.913479010265632,0.07164505977879898,6.024213204352179,0.0,2.724468464061826,0.3484288543442269,4.754016222608002,0.06545633761556022,-0.11631125485413252,0.0,435.0249744633443,434.99784062107875,433.9082083911552,436.15962063335655
3.1200000000000023,2.2411175223829902,-0.04115698187756881,19.19994507510399,0.0763446605157192,6.017230971630642,0.0,2.890131424860392,0.39446054842229933,4.794240486796949,0.09618613409602074,-0.1164892787662207,0.0,451.41857065597657,451.3923106141572,450.6856720678671,453.16746356333874
3.1800000000000024,2.4192015817314263,-0.01614030455328605,19.487334578025056,0.08202948442416691,6.00993052909285,0.0,3.046488968944282,0.4398919002177547,4.7850096260816235,0.0917037423926725,-0.13483649563892575,0.0,437.4744759096458,435.9298792285275,437.1086663178252,436.74268447976607
3.2400000000000024,2.607156271754864,0.011807237185786138,19.775447754937286,0.08757308848561962,6.001875617782476,0.0,3.2192153260793814,0.49214797818556905,4.818088959791669,0.09373726961416991,-0.1330990092234016,0.0,451.63748198356905,451.7613236064307,451.55445561225383,451.7255396538196
3.3000000000000025,2.8055228704414863,0.04296442009050366,20.06520080053221,0.09356478614559993,5.993991710824039,0.0,3.3935243083524242,0.5468976103680654,4.839702817755501,0.10991959235443279,-0.12820078899905477,0.0,449.43759236033503,449.81884029940863,448.56168069288015,449.88246861804976
3.3600000000000025,3.014393345108546,0.07748965321173576,20.355930724950927,0.10011461960385493,5.9859235745664705,0.0,3.569320781760294,0.6044721803380672,4.85067428589708,0.10760936660429947,-0.15151900314763747,0.0,448.0310881716828,446.11380087644164,447.7493806364984,447.5717711069191
3.4200000000000026,3.2344873655198563,0.11576100308767336,20.649022182356667,0.10612375958453235,5.977075923049558,0.0,3.767711698349052,0.6717538944591427,4.918032406168914,0.07789645954245188,-0.14038642448441532,0.0,465.7624308489823,466.61307264649,468.92361625896643,466.6171030240265
3.4800000000000026,3.466064793207279,0.1579828971643902,20.94430003860873,0.11099179673991255,5.968560821228714,0.0,3.9520507795101327,0.7359933430962139,4.9238932834197495,0.0869257615839293,-0.14516912312962005,0.0,449.08516291110874,448.67841328700695,449.27904303351824,450.01587015311543
3.5400000000000027,3.709398514540078,0.20433552580611933,21.2415885943056,0.116851421698704,5.960064322935846,0.0,4.159552627577848,0.809519075054372,4.984688935113738,0.11331371437385757,-0.1353051664241124,0.0,468.1866662778724,468.936033242178,467.49942096883933,469.5587292427883
3.6000000000000028,3.9656790068105323,0.2553372917530312,21.543511476763353,0.12394838662553376,5.952094207446043,0.0,4.383504553882973,0.8910977701069954,5.078133754362765,0.1267155698680428,-0.12830846155702688,0.0,480.5506717894228,481.06604430695245,480.68804061217384,481.71404721472095
3.660000000000003,4.234146649362497,0.3108729520341162,21.84698867577444,0.13159040296066937,5.9444683036326325,0.0,4.5658247204443825,0.9606516971215449,5.037269201939478,0.12863755737645247,-0.124784215804754,0.0,439.7858620498193,440.0628212576783,440.22807679077,440.40208226540614
3.720000000000003,4.514307444584946,0.37094808972375604,22.14979929861723,0.13938932244950752,5.936567491357469,0.0,4.773202294130819,1.0424368720803572,5.055516876775028,0.13254111307419053,-0.15132125299280721,0.0,461.74740509520353,459.63285511688235,461.1208300818874,461.44394619848293
3.780000000000003,4.806382832185161,0.43581460911108544,22.451869146532278,0.14717846711928662,5.927922902956732,0.0,4.963106939564268,1.1203361976096553,5.012858861838761,0.12373501680011503,-0.1325410740073871,0.0,441.69368988247464,443.2204002725918,443.4033222093244,442.69456864785434
3.840000000000003,5.110051898687218,0.5055092388412976,22.751557790158014,0.15433980373438327,5.919868788246447,0.0,5.159559750427822,1.2033239377985507,4.976114503102541,0.10873026061437326,-0.13785499127303005,0.0,446.78865274950834,446.3385465383391,446.3440013025312,445.1301250612857
3.900000000000003,5.428149800273046,0.5813206491692391,23.055550940680497,0.16073377223515983,5.911623322311904,0.0,5.443839077317589,1.3241358060654784,5.154899224888573,0.10184694685866169,-0.13657786205990619,0.0,515.3716881412979,515.4473314301616,516.4372102434654,515.9595830530437
3.960000000000003,5.760743048158676,0.6633954055079639,23.363331142585682,0.16726307496806747,5.902858566892432,0.0,5.6429539190331806,1.4120906210656663,5.103799352738528,0.12001122113804619,-0.18300645971251941,0.0,449.91820152593317,446.12051145787626,445.6803191000271,447.17305609560174
